,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
755,1953,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,1.0,1.0446291208,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6230921293,0.3687817783,3.0,0.6,0.8,0.6,3,3,8,3,8,3,13,7,2,3,7,0,1,0,0,1,0
756,1957,0,3,1,7,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.3,0.7297259759999999,6,1,-1,8,1,13,1,1,0,1,4,2,0.4976946855,1.2639641498,0.5186520992,3.4641016151,0.9,0.0,0.7,3,1,9,3,11,3,9,4,1,2,7,0,1,0,0,0,0
757,1959,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,11,0,1,9,1,15,1,0,2,1,41,2,0.5196152423,1.4343051994,0.5059644256,3.6055512755,0.1,0.4,0.7,1,2,9,3,9,2,6,6,3,1,9,0,1,1,0,1,0
758,1960,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0.8,0.8,1.3346347815,11,1,0,0,1,17,1,1,2,1,104,3,0.399374511,0.6273056645,0.3301514804,0.0,0.9,0.3,0.7,3,2,6,2,11,4,10,6,1,3,7,0,1,0,0,1,0
759,1962,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.7,0.2,0.4486089611,7,1,-1,0,-1,11,1,1,2,0,30,3,0.4469899328,0.7567874687,0.4511097427,2.2360679775,0.6,0.1,0.3,2,2,7,1,8,2,7,5,3,2,9,0,1,0,0,1,0
760,1964,0,1,1,5,1,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.2,0.6873863542,7,1,-1,0,-1,0,1,1,2,1,88,3,0.4,0.7353949858,0.3974921383,2.8284271247,0.9,0.1,0.4,3,1,10,6,12,2,10,9,2,2,6,0,0,0,1,0,0
761,1965,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,1.1,1.4555926628,10,1,-1,0,1,14,1,1,0,1,82,3,0.3160696126,0.5881930588000001,0.3651027253,2.4494897428,0.2,0.1,0.9,3,3,5,4,11,0,4,5,0,5,16,0,0,0,1,0,1
762,1966,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.1,0.3,-1.0,5,1,1,0,0,9,1,0,0,1,104,2,0.316227766,0.9229287733,0.316227766,3.7416573868,0.4,0.0,0.8,1,0,9,2,7,2,11,3,1,2,10,0,0,1,0,1,1
763,1969,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.3,0.8104782539000001,8,1,-1,0,0,11,1,1,0,1,99,2,0.316227766,0.7028814661,0.3687817783,3.4641016151,0.8,0.9,0.6,3,3,7,4,9,2,5,5,2,1,6,0,1,0,0,0,0
764,1972,0,0,1,5,0,6,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.2,0.58630197,11,1,0,0,1,14,1,1,4,1,104,1,0.3160696126,0.4336563746,0.30331501780000003,0.0,0.8,0.7,0.7,1,0,8,2,10,0,11,7,2,5,6,1,1,1,1,0,1
765,1974,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.0,1.5380588415,11,1,1,0,0,14,1,1,2,1,72,3,0.4,1.0190844214,0.35341194090000005,3.6055512755,0.0,0.3,0.9,3,3,8,5,7,3,9,7,2,3,12,0,1,1,0,0,0
766,1975,0,3,1,5,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.4,0.9743587635,10,1,-1,0,1,14,1,1,0,1,104,1,0.3997499218,0.5322647697999999,0.3340658618,2.0,0.0,0.7,0.1,3,2,7,3,8,3,7,4,1,2,11,0,0,0,0,0,0
767,1976,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.3,0.0,-1.0,11,1,1,0,1,1,1,0,2,1,70,3,0.4,0.946590227,0.3420526275,3.7416573868,0.9,0.4,0.7,1,2,7,6,10,3,8,6,4,2,6,0,0,0,0,0,0
768,1977,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,1.0,1.0612492638,11,0,-1,8,-1,13,1,1,2,1,20,3,0.4472135955,0.8402085534,0.4295346319,2.4494897428,0.7,0.0,0.0,4,3,10,3,11,1,6,4,1,2,11,0,1,1,1,0,0
769,1978,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.4,0.0,0.5984354602,7,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.8095759526999999,-1.0,3.7416573868,0.1,0.9,0.7,2,2,7,1,9,3,6,7,2,3,6,0,1,0,0,0,0
770,1981,0,1,2,0,0,6,0,0,1,0,0,0,0,0,0,8,0,1,0,0.4,0.0,0.5857687257,10,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.6166592211999999,0.34727510710000004,3.1622776602,0.0,0.8,0.9,4,3,9,4,9,2,10,2,3,3,7,0,1,0,0,0,0
771,1983,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.7540935120000001,0.3598610843,3.6055512755,0.1,0.0,0.2,2,3,9,4,10,4,11,8,1,3,11,0,1,1,1,0,0
772,1985,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,0.2,0.3561951712,11,1,-1,0,-1,4,1,1,2,1,48,3,0.3160696126,0.5227272727000001,0.3794733192,1.7320508076,0.8,0.3,0.2,3,2,9,3,9,1,2,3,3,7,9,0,0,0,1,1,0
773,1988,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.9,1.2144957801,11,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.7347906881,0.3974921383,2.8284271247,0.7,0.5,0.9,2,0,5,4,10,1,11,5,0,3,8,0,0,1,0,0,0
774,1992,0,5,1,4,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.6,1.555434023,11,0,0,0,1,10,1,1,2,1,28,3,0.3741657387,0.6912230148,0.3271085447,2.2360679775,0.7,0.6,0.1,2,1,8,2,10,2,6,5,3,4,12,0,1,0,1,0,0
775,1997,0,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.2,0.514174095,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5189786537,0.3687817783,1.0,0.7,0.0,0.5,0,2,5,3,9,2,8,9,2,1,4,0,0,0,0,1,0
776,1998,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.5979130372,11,1,-1,0,-1,1,1,1,2,1,85,3,0.4242640687,0.8090270659000001,0.4159326869,3.0,0.9,0.0,0.4,3,0,9,4,9,1,10,6,1,3,12,0,1,0,0,1,0
777,2000,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.2,0.66473679,7,1,-1,0,-1,0,1,0,2,1,86,3,0.4,1.0682495143,-1.0,3.6055512755,0.1,0.3,0.2,2,0,8,4,9,1,10,5,0,4,12,0,0,1,1,0,0
778,2003,0,1,2,0,1,-1,0,0,0,1,0,0,0,0,0,8,0,1,0,0.6,0.8,0.9209370228,3,1,0,0,0,11,-1,1,2,1,99,2,0.316227766,0.6254750260999999,0.30331501780000003,3.1622776602,0.3,0.2,0.6,1,5,9,3,9,0,11,6,1,6,5,0,1,0,0,0,0
779,2004,0,1,3,7,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,0.2,0.634921255,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7492282531000001,0.3615245497,3.6055512755,0.7,0.0,0.7,2,1,7,1,12,1,6,8,1,2,9,0,1,1,0,0,0
780,2007,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.2,0.2,-1.0,5,1,0,0,1,0,1,1,2,1,104,3,0.4242640687,0.7102845431,0.3196873473,2.4494897428,0.3,0.9,0.2,1,1,8,4,10,1,7,1,0,2,7,0,0,0,0,0,0
781,2010,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.1,-1.0,10,1,-1,0,-1,0,1,1,0,1,34,2,0.4,0.8739811069,0.3780211634,3.6055512755,0.6,0.5,0.3,2,0,9,2,9,4,8,4,1,3,4,0,0,0,0,0,0
782,2014,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.3,0.3,-1.0,7,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.6311319033,0.3943348831,3.0,0.5,0.7,0.5,2,1,9,3,9,2,6,3,0,0,5,0,0,1,0,1,0
783,2016,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.7348469228,11,1,0,0,1,1,1,1,3,1,40,2,0.3605551275,0.5516504163,0.3185906464,1.4142135624,0.7,0.6,0.4,1,1,7,3,11,2,6,3,0,5,7,0,1,1,0,0,0
784,2018,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.8660254037999999,7,0,-1,0,-1,11,1,1,2,1,3,2,0.4242640687,1.0912310131,0.4349712634,3.4641016151,0.5,0.7,0.6,3,1,8,1,7,2,9,3,1,3,10,0,0,0,0,0,0
785,2021,0,7,1,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.9,0.3,0.7301540933,7,1,1,0,0,1,1,0,2,1,51,2,0.3741657387,0.8900622134,0.3307567082,3.7416573868,0.5,0.7,0.0,4,1,7,3,7,3,9,3,0,1,7,0,1,1,0,0,0
786,2025,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.3,1.0440306509,6,0,-1,0,-1,6,1,1,2,1,73,3,0.4472135955,0.6766165216,0.4211887938,2.2360679775,0.1,0.8,0.0,4,3,4,5,7,0,7,7,1,2,8,1,1,1,0,0,0
787,2031,0,2,1,7,0,6,0,0,1,0,0,0,0,0,0,12,0,1,0,0.1,0.2,-1.0,5,0,0,9,0,15,1,1,2,1,41,2,0.5477225575,1.3908645269,0.4289522118,3.0,0.6,0.5,0.4,3,1,6,2,10,2,7,2,1,2,10,0,0,0,0,0,0
788,2034,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.3,0.7842193570999999,11,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.8123784079,0.3663331817,3.6055512755,0.6,0.3,0.2,2,2,6,3,8,1,8,4,2,2,3,0,1,0,1,1,0
789,2045,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,0.4,0.5080600358,6,1,-1,0,1,11,1,1,0,1,103,1,0.3160696126,0.5232211106,0.3307567082,1.7320508076,0.9,0.5,0.4,2,3,9,2,9,1,12,6,3,2,3,0,1,0,0,0,0
790,2051,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,0.2,0.6234981957,7,1,0,0,0,1,1,1,2,1,70,3,0.3741657387,0.7883972653,0.3301514804,3.3166247904,0.7,0.8,0.5,1,2,8,3,8,3,8,9,1,3,10,0,1,0,1,0,1
791,2052,0,0,3,8,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.6,0.0,0.4905354218,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.746520856,0.3754996671,3.4641016151,0.7,0.8,0.0,4,2,9,3,11,2,8,2,1,3,7,0,1,0,1,0,0
792,2053,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,10,1,-1,8,1,11,1,1,0,1,24,2,0.5291502621999999,1.0325387952,0.5394441584,2.4494897428,0.5,0.3,0.7,3,3,9,2,10,2,8,5,2,2,5,0,0,1,1,0,1
793,2055,0,5,1,6,0,6,0,0,1,0,0,0,0,0,0,3,0,0,1,0.3,0.2,-1.0,11,1,1,8,0,3,1,0,2,1,104,2,0.5,1.4872043772,0.4427188724,3.7416573868,0.4,0.4,0.0,2,4,9,5,11,2,10,4,0,0,9,0,1,0,1,0,0
794,2056,0,1,3,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,6,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.6748278017,0.3687817783,3.3166247904,0.1,0.6,0.7,2,2,7,3,11,3,6,4,2,3,4,0,1,0,1,0,1
795,2057,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.6,0.2,0.5868347297,11,1,-1,2,-1,1,1,1,2,1,90,0,0.4242640687,0.7121727899,0.4295346319,2.6457513111,0.4,0.1,0.9,0,1,8,5,11,2,12,5,2,2,8,0,0,1,1,0,1
796,2058,0,5,1,8,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.3,0.0,-1.0,7,0,-1,9,-1,15,1,1,2,1,41,2,0.5477225575,1.5818573663,0.5329165038,3.6055512755,0.8,0.8,0.9,2,2,9,5,7,0,8,3,1,1,6,1,0,1,0,0,0
797,2059,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,0.4,0.7818247886,8,1,-1,0,1,4,1,1,0,1,12,3,0.4,0.8080432441,0.3708099244,3.1622776602,0.2,0.5,0.7,2,3,8,5,8,3,8,2,2,4,8,0,1,0,0,0,0
798,2060,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,1.2,1.5370426149,11,0,1,0,0,10,0,0,2,1,28,3,0.3872983346,1.1363272721,0.3286335345,3.6055512755,0.7,0.8,0.1,2,4,9,3,9,2,7,4,2,4,5,0,1,0,0,1,0
799,2062,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.1973930015,11,1,-1,0,-1,4,1,1,2,1,48,3,0.3160696126,0.5031245348,0.3368976106,1.7320508076,0.0,0.8,0.6,2,3,7,2,8,1,9,4,3,1,8,0,1,0,0,0,0
800,2066,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.7,0.7,0.8377798040000001,3,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7011354428000001,0.3685105155,3.3166247904,0.0,0.8,0.8,2,1,6,5,7,4,5,5,1,3,3,0,1,0,0,0,0
801,2071,0,5,1,8,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,1.0077822185,11,0,-1,1,-1,9,1,1,2,1,61,3,0.4472135955,1.0212109972,0.5204805472,3.4641016151,0.7,0.2,0.1,3,3,8,3,10,4,9,1,1,7,4,0,1,0,1,0,0
802,2074,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.6,0.775,7,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7350577645999999,0.3685105155,3.3166247904,0.7,0.5,0.0,3,2,9,3,9,1,7,4,2,4,4,0,0,1,0,0,1
803,2080,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.5012484414,7,1,0,0,0,11,1,1,3,1,103,3,0.316227766,0.5872614691,0.2887905816,2.6457513111,0.7,0.1,0.1,3,2,8,3,11,1,7,5,1,3,5,0,1,1,0,1,1
804,2083,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.0,0.4918078893,10,1,-1,0,1,0,1,1,0,1,104,2,0.445421149,0.6020110924000001,0.3987480407,1.7320508076,0.1,0.2,0.6,5,2,8,3,9,3,10,2,1,8,7,1,0,1,1,1,1
805,2084,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,7,1,0,2,1,79,3,0.3872983346,0.9780229678,0.39,3.7416573868,0.0,0.3,0.9,3,2,6,2,8,2,15,9,2,6,11,0,1,0,0,0,0
806,2090,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,1.8,1.5350081433000002,7,1,1,0,0,4,1,0,2,1,84,3,0.316227766,0.8394335948999999,0.3201562119,3.7416573868,0.5,0.6,0.0,2,2,8,1,9,3,13,4,1,2,12,0,0,0,0,0,1
807,2098,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.9,1.0,1.10283725,11,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.6905950243000001,0.3708099244,3.0,0.1,0.6,0.8,1,2,9,1,11,2,13,5,2,4,6,0,1,1,0,1,0
808,2101,0,5,1,8,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.3,0.7737893770000001,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6483450005,0.3924283374,2.6457513111,0.6,0.5,0.2,2,5,9,5,11,3,10,5,3,3,10,1,0,1,1,1,0
809,2102,0,0,1,5,1,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.5814851675,7,1,1,0,0,1,1,0,2,1,85,3,0.4242640687,1.0461460164,0.3577708764,3.7416573868,0.4,0.7,0.9,3,2,6,2,9,3,5,7,1,5,5,0,0,1,0,1,1
810,2108,0,3,1,6,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.3,0.8411301921,5,1,1,0,0,0,1,1,2,1,43,3,0.3998749805,0.6015475909,0.3146426545,2.2360679775,0.9,0.5,0.3,4,3,7,2,8,4,8,8,0,4,5,0,1,1,1,0,0
811,2109,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,1.1202678251,7,1,-1,0,-1,0,1,1,0,1,32,3,0.316227766,0.6074264911,0.3615245497,2.8284271247,0.1,0.8,0.4,3,4,8,2,7,3,5,4,1,2,8,0,0,1,0,0,0
812,2111,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.2,0.5667892024,4,1,-1,0,0,0,1,1,0,1,39,1,0.3160696126,0.6202505492,0.3744329045000001,2.2360679775,0.7,0.6,0.5,1,5,8,2,9,3,11,3,3,1,4,0,0,0,1,0,0
813,2112,0,2,1,6,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.4,0.0,0.6759252917,4,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6981972062999999,0.3615245497,3.3166247904,0.8,0.8,0.6,3,3,7,4,10,2,11,5,5,3,6,0,1,0,1,0,0
814,2116,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.1,0.2,-1.0,4,1,-1,8,1,0,0,1,0,1,104,2,0.4472135955,1.3630301683,0.5567764363000001,3.4641016151,0.6,0.4,0.9,0,2,8,2,12,3,6,6,2,2,7,0,1,1,0,1,0
815,2117,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,1,0,0,1,1,1,2,1,38,3,0.316227766,0.7181242784999999,0.299165506,3.4641016151,0.4,0.9,0.7,2,3,7,1,10,1,8,6,1,4,10,1,1,1,0,0,0
816,2122,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.1,0.4100304867,11,1,-1,0,-1,1,1,1,1,1,52,3,0.3741657387,0.7921359346,0.3681032464,3.4641016151,0.0,0.9,0.0,3,2,8,5,10,2,9,6,0,2,10,0,1,1,1,0,0
817,2125,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.2,0.3,-1.0,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.8264356404000001,0.3820994635,3.0,0.7,0.8,0.8,2,1,8,3,9,3,8,1,1,7,5,0,0,0,0,1,0
818,2126,0,2,1,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.6,1.0024968828,10,1,-1,0,1,10,1,1,0,1,83,2,0.4242640687,1.1420878554,0.4009987531000001,3.4641016151,0.6,0.9,0.2,3,4,7,3,11,0,8,4,3,1,9,0,1,1,0,0,0
819,2127,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.7,0.0,0.9072623656,11,1,1,0,1,7,1,1,2,1,92,3,0.3741657387,0.8308986472,0.3278719262,3.3166247904,0.1,0.9,0.3,4,3,8,4,9,3,7,4,2,2,10,1,1,1,0,0,1
820,2130,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.5184110338,7,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.6893223406,0.3667424164,3.1622776602,0.9,0.7,0.2,4,0,7,3,7,2,10,9,0,2,4,0,1,1,0,0,0
821,2135,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,11,0,0,1,0.7,0.1,0.4981214711,7,1,-1,0,-1,0,1,1,1,1,87,3,0.316227766,0.7206373442,0.3615245497,3.4641016151,0.9,0.8,0.5,4,0,8,5,11,1,14,1,1,4,6,0,0,0,0,1,1
822,2136,0,1,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3,0.0,0.5820223363,6,1,-1,2,1,1,1,1,0,1,1,0,0.3741657387,0.8668719295,0.4189272013000001,3.4641016151,0.7,0.3,0.2,0,2,6,4,10,3,8,7,0,1,5,0,1,1,1,0,0
823,2138,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,-1.0,7,0,-1,9,-1,9,1,1,2,1,104,3,0.4472135955,1.3116294831,0.450555213,3.4641016151,0.5,0.7,0.4,3,3,6,2,9,2,8,4,1,3,13,0,0,0,0,0,0
824,2139,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.8050621094,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.5278993142,0.3307567082,1.7320508076,0.6,0.8,0.1,3,1,7,1,11,2,12,1,3,3,11,0,0,1,0,1,0
825,2143,0,2,1,5,0,4,1,0,0,0,0,0,0,0,0,10,0,1,0,0.4,0.0,0.5634713835,7,1,-1,0,-1,6,1,1,2,1,27,3,0.4,0.7676167906,0.3907684737,3.1622776602,0.3,0.9,0.4,2,4,7,3,8,4,4,6,2,5,7,0,0,1,0,0,0
826,2144,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.5711829829,4,1,-1,0,0,11,1,1,0,1,16,3,0.4242640687,0.6634339666,0.3905124838,2.6457513111,0.4,0.2,0.5,2,3,9,2,9,6,8,3,2,3,4,0,0,1,1,0,0
827,2145,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1.0,4,1,-1,0,1,0,1,1,0,1,32,3,0.3160696126,0.5304761621999999,0.3674234614,1.0,0.4,0.3,0.3,4,1,6,4,10,3,6,8,2,3,13,0,1,1,1,0,0
828,2147,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.8576858398999999,11,0,-1,0,-1,11,1,0,2,1,2,3,0.4242640687,1.0340284696,0.3466987165,3.7416573868,0.4,0.1,0.0,3,2,9,5,11,5,12,7,1,1,8,0,0,1,0,0,1
829,2150,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.2,0.5153882032,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6303940785000001,0.3583294573,3.0,0.0,0.3,0.7,3,1,7,2,10,1,10,4,2,2,7,0,1,1,1,0,0
830,2156,0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.2,-1.0,11,1,0,0,0,14,1,1,2,1,68,3,0.4,0.7666606779,0.3443835072,2.6457513111,0.6,0.5,0.2,3,4,9,2,8,1,8,5,2,4,4,0,0,1,1,0,0
831,2157,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7416894942,0.3615245497,3.6055512755,0.1,0.0,0.4,4,2,9,3,10,3,9,5,1,1,9,0,1,1,0,0,0
832,2162,0,5,3,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.5,0.2,0.4930770731,11,1,-1,0,-1,1,1,1,2,1,70,3,0.3741657387,0.8505831737999999,0.3860051813,3.6055512755,0.2,0.4,0.2,1,1,6,1,8,2,7,8,2,4,5,0,1,1,0,0,0
833,2163,0,2,1,5,1,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.5,0.7017834423999999,6,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.670496917,0.3943348831,3.1622776602,0.0,0.0,0.4,3,4,6,3,8,2,8,4,1,2,9,0,1,1,1,0,0
834,2165,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.4,0.0,0.6480740697999999,8,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.9091704511,0.3820994635,3.1622776602,0.8,0.6,0.8,3,2,7,3,10,2,6,10,0,5,8,0,1,1,1,0,0
835,2168,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.9877373133,7,0,-1,0,-1,11,1,1,2,1,30,3,0.4469899328,0.83224033,0.4527692569,2.6457513111,0.1,0.8,0.7,2,0,9,2,9,3,11,3,1,5,8,0,1,1,0,1,1
836,2169,0,5,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.3,0.0,0.7241374179000001,4,1,-1,0,1,11,1,1,0,1,53,2,0.4688283268,0.5395322431,0.4236744033,0.0,0.1,0.2,0.2,3,5,8,4,11,4,7,10,2,3,5,0,1,1,1,1,1
837,2174,0,4,1,4,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.8803408431,7,1,0,0,1,1,1,0,0,1,25,3,0.3741657387,0.8791007801999999,-1.0,3.6055512755,0.9,0.9,0.1,3,1,9,3,6,2,8,4,1,3,11,0,0,0,0,0,1
838,2176,0,4,1,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.4,0.5,0.825378701,11,1,1,0,1,11,1,1,3,1,11,2,0.316227766,0.6745062473000001,0.30331501780000003,3.3166247904,0.1,0.3,0.4,1,0,8,2,7,1,9,7,1,1,7,0,1,0,0,1,0
839,2181,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.6,1.1683321446,11,1,1,0,0,1,1,0,2,1,51,2,0.3741657387,0.9114594146,0.3307567082,3.7416573868,0.4,0.5,0.5,2,2,7,2,9,2,7,6,0,2,4,0,1,1,0,1,0
840,2185,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.1,0.1,-1.0,7,1,1,2,1,1,1,0,2,1,90,0,0.3741657387,0.8219358323,0.3249615362,3.6055512755,0.1,0.7,0.4,5,2,9,4,9,4,10,6,0,3,8,0,0,1,0,1,0
